F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-332.38,74.52,29.28,-8.4,Very high,37.53,20681.92,212.74,0.22,-462.57,-54.51,2,-35.88,385.83,3793.88,-262.21,4673.79,-4129.5,-39.24,-948.22,Rest,146.34,40.02,80.36,102.47,-20.4,-2672.67,12,-1418.31,-856.55,-36757.47,94.83,505.45,50.12,-1831.54,-266.97,2449.37
-377.26,44.13,9.72,-15.92,Very low,34.35,7777.74,316.1,876.52,-757.62,-87.72,2,-17.31,-1749.18,2496.22,-143.07,-10823.79,-5064.24,-58.88,-450.68,UK,238.14,34.94,241.05,23.73,-26.68,-5449.72,6,274.02,-1064.55,-1602,122.29,448.34,40.46,-3249.58,-338.67,-1410.42
-83.08,43.41,3.3,51.55,Medium,123.5,11159.68,158.34,0.18,-448.38,-107.97,8,-19.05,-3082.89,2911.12,-236.65,9410.85,8509.77,-35.64,-1322.68,Europe,-87.96,54.52,41.26,100.96,-37.14,-1265,6,-2277.72,-1333.63,-32241.06,161.99,540.76,38.6,-2563.58,-300.36,778.31
-259.16,35.49,3.48,96.06,Very high,33.33,14294.36,168.48,9.72,-609.66,-121.83,3,-8.55,-1541.94,1986.42,-272.46,-9623.31,9006.09,-44.12,-1162.42,USA,69.51,31.72,-35.91,129.49,-23.14,-3954.68,12,282.72,-493.12,-40033.32,193.87,478.46,44.54,-2092.84,-238.77,395.44
-231.12,52.8,29.01,-9.64,Very low,19.71,13107.34,232.56,0.1,-494.04,-68.76,4,-16.83,-1402.35,2010.46,-223.43,2408.73,15545.31,-39.46,-1000.51,Europe,78.78,42.82,-353.61,102.72,-30.22,-809.12,10,-1068.24,-1018.15,-33465,166.49,576.01,30.22,-1272.14,-293.7,376.76
-307.7,50.91,8.76,-0.11,Medium,-57.91,26456.1,206.96,415.58,-633.33,-73.17,7,-32.49,-2370.81,3014.72,-158.9,12732.18,-3222.93,-37.34,-987.86,USA,114.75,42.1,-907.51,269.24,-25.26,-3938.86,6,-2780.67,-1145.74,-53888.19,169.03,-25.52,41.74,-1851.9,-264.15,1486.94
-250.46,65.19,7.38,-9.64,Very high,7.58,13958.18,146.06,0.16,-319.17,-96.6,3,-26.85,-2151.51,921.64,-256.84,-2945.07,9099.15,-60.84,-1151.98,Rest,148.83,24.32,-279.19,108.13,-26.7,-715.93,4,-3064.77,-1282.61,-13460.28,171.89,448.03,25.62,-2457.32,-300.45,-135.36
-273.04,49.77,4.83,23.45,High,65.63,1982.62,95.86,1.94,-431.52,-78.42,4,-32.79,-3092.79,2179.44,-215.17,-13887.27,22078.74,-41.3,-1509.93,Europe,223.17,41.9,237.58,135.67,-21.92,-2632.67,10,-419.64,-1089.1,-32316.9,108.07,493.8,40.44,-1080.44,-277.5,1232.01
-157.9,47.52,14.1,-6.04,Very low,-42.59,6198.92,22.32,3.42,-578.22,-83.97,4,-38.25,-2119.71,3666.18,-252.86,17422.74,1842.33,-38.66,-1261.35,UK,96.66,53.88,259.42,131.79,-22.28,-1540.16,10,-795.33,-1444.55,-37974.33,127.91,252.79,50.62,-1516.12,-289.83,1906.16
-277.72,54.3,6.45,49.67,High,33.07,18040.26,115.02,0.52,-413.16,-70.23,3,-38.4,-1814.55,3488.22,-220.26,-5560.8,10583.67,-37.3,-1109.78,Rest,-0.72,54.24,-234.54,158.65,-24.68,-254.08,8,-950.16,-1119.5,-41246.13,82.63,189.71,39.34,-2200.7,-269.85,2147.32
-174.9,39.36,16.05,69.55,Very high,19.53,6337.12,243.42,155.36,-261.36,-72.54,2,-2.64,-1425.45,2085.72,-215.62,17166.12,9787.23,-40.34,-1441.36,Europe,-29.61,46.66,-139.18,63.28,-16.46,1062.96,4,-1344.6,-1253.82,-29590.2,165.76,674.93,36.64,-2478.62,-444.09,2988.69
-197.9,48.57,24.72,8.23,Medium,17.23,5839.26,236.44,97.04,-444.84,-74.31,1,-20.91,-1022.07,2312.7,-250.45,-15690,-7261.2,-47.24,-1316.67,Europe,35.79,45.12,-312.4,111.33,-21.3,-84.24,10,-476.55,-908.03,-42335.25,130.86,319.01,32,-2561.5,-256.02,181.89
-134.94,1.59,5.4,1.61,Very high,-12.25,13850.8,261.54,0.1,-453.63,-87.99,3,-12.24,-2302.17,1150.04,-165.46,-12744.78,-1567.2,-55.88,-938.02,UK,104.34,45.16,-49.14,86.94,-24.46,3141.49,8,-612.81,-664.74,-33049.71,144.87,220.46,42.78,-1703.7,-329.88,-1157.68
-102.2,47.01,15.33,-16.7,High,32.83,15081.66,115.9,13.5,-443.25,-97.86,5,-35.7,-1608.72,1800.68,-231.54,-1344.81,2858.37,-48.1,-1041.72,Rest,11.01,46.62,-286.35,47.36,-22.94,-528.3,2,-545.76,-1297.02,-49142.22,119.55,411.32,38,-2708.4,-278.7,1243.02
-242.8,47.91,11.07,-31.92,Very high,-2.81,21430.66,171,0.24,-743.64,-84.54,5,-20.34,-2061.96,232.96,-213.47,10365.51,-1668.21,-39.68,-1345.4,USA,76.89,49.58,-242.02,58.78,-27.6,-8215.03,8,810.42,-1238.36,-18133.26,171.26,350.16,33.66,-1719.7,-317.07,870.65
-214.56,45.15,12.99,12.81,Low,11.19,9756.9,151.88,10.14,-291.36,-67.14,4,-21.24,-2566.92,2118.78,-206.3,5316.99,22311.42,-39.02,-945.64,USA,154.14,34.24,-250.85,49.56,-24.7,-3837.11,10,-374.85,-1267.72,-32622.93,172.28,747.44,39.82,-2408.82,-197.1,405.06
-231.7,92.07,24.24,-10.33,Very low,29.64,13284.48,284.6,25.04,-513.3,-72.81,4,-37.5,-5281.89,2110.06,-247.62,4732.14,-1463.58,-40.02,-929.27,USA,94.74,46.66,116.33,78.61,-27.78,-7205.67,8,-1030.23,-1120.66,-21084.72,150.22,-445.38,46.7,-3513.54,-255.36,-21.36
-193.58,38.13,11.37,25.86,Very high,28.54,16035.72,287.98,0.22,-436.89,-51.75,1,-19.92,-1899.03,2125.36,-257.21,-12641.31,10144.11,-43.3,-1179.22,USA,174.69,55.78,-615.39,145.77,-24.98,-4066.76,6,-2198.58,-1602.49,-35599.8,226.96,233.31,29.06,-2387.2,-195.18,378.4
-201.68,41.07,7.05,8.89,Very high,10.87,4953.76,200.34,0.24,-500.79,-58.8,5,-18.6,-1063.17,899.18,-228.96,-15125.67,8263.05,-36.28,-1159.8,USA,-9.12,51.26,-148.13,78.23,-27.34,-3063.8,10,-3068.28,-968.55,-36508.68,145.77,243.49,42.8,-2134.32,-219.93,353.24
-248.08,46.17,5.43,58.06,Very high,52.63,14405.6,123.7,1861.18,-317.46,-74.76,6,-30.57,-790.56,2784.4,-225.53,-3449.97,7591.35,-42.46,-1422.93,USA,98.55,45.8,-720.3,126.25,-24.6,-1711.15,8,-1267.89,-1067.32,-9778.59,127.25,281.55,36.18,-2503.18,-261.03,990.09
-220.12,32.76,40.17,1.47,High,12.15,9668.9,142.28,5.8,-440.67,-63.33,2,-29.43,-2227.32,1942.72,-234.35,6597.63,-2991.36,-39.64,-874.68,UK,58.89,44.58,-775.32,121.64,-38.52,-5128.74,2,-2064.3,-929.47,-48280.29,78.27,30.2,59.62,-1915,-135.21,2876.65
-303.98,45.54,6.03,-28.29,Medium,59.33,11592.76,169.9,0.16,-392.46,-109.35,2,-22.62,-75.24,3070.34,-181.51,15047.25,9019.65,-40.54,-1304.19,UK,225.06,44.62,-192.44,127.11,-52.32,-578.75,4,-2103.99,-903.03,-37982.01,83.35,231.8,36.3,-2217.74,-449.13,2222.13
-210.4,46.56,11.88,10.29,High,84.75,2865.72,136.66,6.8,-284.25,-72.93,5,-9.09,-1742.76,1400.12,-258.52,-2772.06,169.32,-48,-1073.94,USA,187.74,47,499.73,101.75,-22.24,1336.3,4,-599.64,-1244.17,-33127.98,105.92,265.98,39.08,-2315.3,-271.47,346.86
-178.24,39.42,4.41,16.32,Low,3.44,2985.62,201.84,0,-435.9,-75.21,8,-7.65,116.31,655.38,-262.61,8385.15,4126.26,-41.18,-1251.37,Europe,25.92,36.46,-362.76,130.53,-26.04,-5953.38,4,-1321.02,-895.74,-36212.01,98.69,459.38,46.66,-3434.42,-453.69,-885.87
-314.96,49.08,8.67,-42.22,High,48.57,19513.42,250.42,449.4,-384.84,-87.87,8,-21.75,-2217,3329.86,-233.3,-649.74,21845.01,-41.54,-690.56,Rest,130.02,42.8,-125.26,91.39,-23.92,-2006.02,12,-676.08,-1524.27,-22437.54,218.41,141.22,40.14,-2599.36,-221.37,900.41
-188.38,69.42,19.08,-0.68,Medium,-129.08,17603.98,176.24,0.04,-243.09,-57.99,8,-28.95,-1037.4,2456.84,-227.95,-8856.21,16644.12,-38.9,-1597.98,Rest,321.66,47.22,-31.51,187.44,-24.56,-643.57,6,-2227.29,-1007.65,-25930.5,119.64,336,43.64,-1661.46,-322.74,154.99
-249.1,45.69,5.91,12.17,Low,37.34,20619.4,130.54,0.36,-299.07,-80.49,1,-24.6,-2630.28,2108.2,-270.09,-8709.12,13637.64,-37.4,-1033.93,Europe,113.61,53.86,-477.7,155.07,-2.28,-6458.26,10,-1564.26,-1011.69,-45388.11,140.16,510.97,62.06,-1255.68,-313.62,1153.39
-353.02,51.54,10.71,-60.37,Very low,41.32,9823.72,149.84,13.5,-286.11,-87.96,6,-28.95,-2231.19,3309.84,-265.15,-26755.47,10108.68,-44.14,-1401.07,USA,35.46,47.2,15.72,109.78,-12.72,-5841.43,8,-1214.97,-1479.25,-20306.4,139.01,220.35,48.04,-2130.7,-394.44,-124.81
-170.12,48.84,7.71,17.21,Medium,49.2,13495.66,116.84,56.04,-226.65,-75.12,4,-22.02,-2625.66,2390.9,-219.2,-23205.51,11519.64,-38.52,-1307.27,Europe,62.7,48.54,91.68,72.26,-26.36,-7118.82,16,-1359.45,-898.67,-29448.42,122.22,139.23,34.38,-2253.26,-145.62,16.5
-150.88,13.74,5.58,-36.23,Low,39.25,14207.26,87.84,0.08,-394.02,-73.11,3,-14.07,-1920.54,2187.4,-233.28,8714.25,3042.81,-42.94,-1251.59,Europe,14.52,89.84,-319.9,91.08,-4.7,-6200.93,10,-1518.03,-1023.23,-23803.53,135.71,679.03,44.62,-2249.84,-130.74,35.58
-327.6,39.03,3.36,32.18,Low,6.74,6883.06,76.14,3.8,-626.19,-74.64,4,-21.09,-1130.76,2295.02,-230.2,-2115.75,3556.62,-47.18,-1058.66,UK,86.52,49.22,263.63,50.73,-17.6,-239.64,6,-2629.44,-928.38,-33212.46,95.58,783.66,34.28,-1896.7,-386.88,369.75
-285.62,57.75,10.47,-5.02,Medium,45.77,6908.96,214.46,1762.34,-427.17,-55.47,5,-16.95,-1130.28,2331.02,-228.85,2547.03,12913.56,-48.46,-1377.39,USA,46.26,47.94,-528.12,108.35,-26.04,-1178.1,12,-704.7,-783.65,-28598.55,127.44,166.66,38.9,-1245.6,-219.33,676
-180.82,5.4,8.61,4.6,Medium,27.49,24887.14,158.44,11.22,-410.7,-75.63,5,-18.69,-2545.23,2339.66,-232.14,5750.49,31819.02,-40.12,-1449.9,Europe,63.36,48.04,66.47,100.81,-26.86,-1660.45,8,-1098.45,-818.83,-32667.6,136.82,692.98,33.1,-2731.62,-338.31,910.77
-218.06,42.66,16.23,-3.94,Very high,24.65,12149.24,152.78,0.14,-274.44,-67.68,3,-26.4,-2877.09,1130.14,-193.43,-8772.45,-221.07,-43.74,-582.74,USA,100.44,31.84,-149.08,123.21,-25.76,-2742.38,4,35.07,-566.49,-32274.03,114.4,610.63,44.62,-2110.5,-314.4,502.27
-205.76,50.04,4.68,56.02,Very low,7.59,21531.42,259.68,3.44,-244.71,-74.67,5,-35.94,-2288.13,2735.68,-194.78,-2862.27,-3718.08,-45.34,-1296.79,UK,130.38,47.96,-704.8,49.58,-16.58,-5822.5,6,-2441.25,-1273.74,-40501.62,96.35,721.32,45.26,-2248.54,-187.56,-562.55
-278.1,33.81,1.08,-25.32,Very low,9.63,9084,157.44,5.28,-572.19,-74.28,3,-32.94,413.64,1530.78,-230.96,4996.77,8212.32,-48.98,-1257.32,Europe,215.82,34.94,600.39,153.83,-25.22,-4365.78,10,-466.41,-785.1,-44925.3,201.48,416.06,36.44,-1432.58,-300.12,269.38
-233.54,38.16,4.29,-39.57,Very low,39.35,5261.14,271.22,31.4,-383.67,-91.02,6,-28.74,-1198.47,1997.5,-214.83,-5734.05,-3464.67,-42.44,-1063.41,Europe,169.59,53.68,-410.28,93.36,-23.86,-4046.27,4,-2196.72,-1049.86,-44550.72,123.94,759.21,35.74,-1466.62,-224.37,1227.07
-186.12,29.1,3.96,32,Medium,16.24,11621.24,98.34,0.1,-205.62,-73.71,9,-26.25,-4189.89,1424.48,-227,-2930.91,6740.7,-39.56,-1479.39,Europe,404.82,42.56,-480.37,96.81,-13.26,-2498.43,8,-1836.84,-1304.33,-31170.99,172.84,322.62,27.84,-1936.18,-273.54,61.91
-144.04,58.59,18.15,-14.87,Medium,74.58,11540.16,156.76,0.3,-463.62,-74.13,3,-16.89,-2384.16,3346.06,-258.2,-5974.02,-8352.42,-36.64,-1377.1,Europe,140.61,32.94,205.5,61.94,-21.18,-6098.58,8,-1210.8,-768.51,-18873.63,186.38,511.85,49.42,-1232.42,-257.25,1487.59
-236.56,41.34,8.25,12.28,High,54.47,10971.38,171.56,474.72,-462.75,-71.94,2,-21.12,-3370.32,2064.82,-241.55,11076.54,15499.5,-53.28,-1097.47,UK,-201.18,42.4,-112.07,41.12,-17.78,-7186.2,10,-97.62,-877.23,-29150.04,127.22,461.62,40.46,-2093.48,-488.34,1719.67
-171.06,47.97,3.84,-31.68,Very low,34.65,28046.82,2.04,0.02,-718.56,-83.43,5,-24.93,-3887.34,2253.44,-290.8,-12607.35,-488.61,-35.28,-1070.42,Europe,114.39,46.96,-399.56,152.73,-28.74,-2966.48,12,-2213.52,-1024.9,-27284.34,133.35,378.14,28.48,-2183.38,-246.51,-725.46
-207.12,62.22,16.62,10.81,Very high,18.85,8952.6,236.08,97.82,-105.99,-71.28,5,-28.86,-601.92,2592.4,-216.18,9680.94,14040.66,-38,-790.9,UK,26.25,52.9,-337.78,103.53,-23.34,-6624.34,8,-2805.45,-854.21,-25036.77,105.63,592.95,38.78,-2720.9,-255.24,2738.03
-163.72,54.87,4.02,-25.74,Very high,54.01,18292.56,281.96,0.04,-426.36,-66.45,7,-17.28,-1923.48,2702.92,-238.19,-6310.77,43.86,-45.6,-1393.81,UK,48.48,54.92,225.41,77.97,-40.94,2109.51,6,333.09,-1428.08,-31429.77,134.1,486.58,29.4,-2684.04,-278.46,-1002.37
-205.54,48.66,3.27,40.5,Very low,10.33,6594.48,183.7,0.12,-273.57,-47.64,6,-27.6,-906.63,1868.8,-227.6,8322.63,19427.67,-37.6,-919.42,Rest,25.92,62.68,-208.95,109.18,-21.38,-794.58,12,-1484.94,-1285.18,-19739.79,160.57,569.43,33.64,-2395.3,-102.57,-90.71
-169.02,-2.7,14.34,-19.4,Medium,-50.05,13013.12,197.22,0.1,-526.86,-73.38,5,-40.83,-1657.05,1339.24,-148.24,-5391,-4663.32,-44.64,-1116.57,Europe,-91.65,40.84,-515.17,111.88,-49.02,-4664.4,10,-1536.18,-1260.55,-32892.96,91.25,261.61,37.32,-2488.96,-368.79,-708.14
-318.34,50.34,16.47,11.53,Medium,-6.54,7886.46,116.2,250.94,-366.99,-72.93,5,-25.32,-3200.49,2226.02,-237.13,2606.22,7352.67,-43.06,-1597.81,Rest,-47.64,45.92,-478.3,99.34,-20.48,340.94,10,-1669.08,-1045.81,-40001.85,156.04,703.12,39.24,-1504.46,-289.47,3255.25
-276.46,43.05,7.59,54.3,Medium,15.18,5338.52,60.56,41.68,-482.55,-78.15,3,-22.53,-2248.08,1726.08,-262.12,3368.76,3024.93,-39.56,-430.88,UK,194.01,57.08,-159.51,115.69,1.28,-1970.23,8,-685.98,-1412.24,-36190.59,127.87,860.22,42.1,-1737.9,-341.58,2736.69
-196.3,51.84,4.47,51.93,High,43.28,8979.18,98.72,0.36,-322.86,-83.94,2,-28.53,-2912.82,2562.18,-178.79,5441.34,-3404.28,-38.58,-1450.61,UK,15.03,48.64,88.4,146.12,-24.06,726.55,8,-699.99,-1315.72,-38510.61,122.06,574.29,43.66,-2462.78,-256.11,1917.82
-296.5,42.09,11.55,-14.56,Very high,242.13,12704.16,156.94,5.06,-490.86,-76.89,0,-10.65,-2779.71,2205.08,-254.44,-15075.57,-1303.35,-45.76,-1528.43,Europe,168.84,44.8,299.37,132.14,-22.88,-3613.87,12,-239.73,-823.37,-30258.45,148.93,709.41,34.26,-2875.38,-240.33,214.03
-261.06,52.56,6.36,54.55,Very high,36.3,18711.74,73.38,4.9,-421.2,-79.29,3,-33.66,-2070.9,986.56,-183.46,-7013.94,11407.74,-41.4,-1159.21,Rest,83.82,47.5,86,99.13,-30.04,-2447.97,8,-876.6,-1659.37,-29801.52,124.92,202,43.02,-1844.3,-283.02,3154.9
-259.14,45.63,3.27,-46.41,High,30.19,18110.18,250.28,2465.76,-377.25,-81.21,4,-19.83,-2085.21,2088.58,-199.45,11456.04,-15403.5,-39.68,-1226.23,USA,124.2,49.36,-135.31,99.92,-19.2,-5802.32,4,-2867.64,-1138.62,-36446.16,210.59,660.91,42.18,-2256.82,-248.25,2107.14
-269.66,52.2,5.31,3.88,Low,8.39,10131.16,234.48,4.46,-342.21,-94.71,2,-14.67,-2944.47,2226.08,-211.12,9450.21,21211.89,-42.76,-1291.23,UK,53.4,54.82,-542.21,136.46,-27.22,-7014.18,4,-1611.06,-1034.14,-27774.06,118.09,826.72,49.42,-2573.94,-262.11,1899.59
-221.96,46.29,7.56,-42.33,Medium,7.77,7908.4,182.8,35.06,-375.03,-98.79,6,-31.59,-3672.12,2264.88,-294.78,12568.68,856.35,-39.94,-1308.64,USA,-65.43,46.44,107.49,119.45,-24.86,-707.27,16,9.18,-1203.28,-47832.9,161.78,507.64,41.2,-2502.96,-266.76,224.48
-357.96,68.49,5.22,-5.05,Very high,19.44,7569.54,94.62,0.16,-442.95,-59.46,3,-13.14,-2293.53,1994.14,-201.28,3687.21,2426.64,-62.9,-1507.77,UK,100.86,49.8,-365.24,42.39,-20.54,-1629.35,4,-2215.62,-1064.11,-35461.35,-41.81,292.32,54.78,-2311.82,-351.69,-1227.09
-301.6,40.98,9.75,-39.41,Very high,44,10416.54,108.12,13788.86,-467.85,-93.66,5,-22.71,-2321.19,1422.44,-257.54,-5905.08,20180.64,-44.78,-1068.81,Rest,121.59,48.08,-367.72,117.64,-23.88,-4168.45,10,-2353.53,-595.54,-56822.79,133.55,640.7,46.16,-2078.52,-191.97,3637.67
-289.94,47.64,3.06,18.02,High,16.69,12939.1,207.48,0.02,-546.78,-61.35,5,-11.67,-5969.97,2286.9,-277.37,5205.93,8370.99,-57.4,-1006.49,USA,240.45,29.8,-159.09,144.68,-12.86,2254.64,8,-1034.97,-1460.51,-17234.25,108.83,858.25,38.76,-2108.48,-416.34,-199.39
-149.06,15.57,5.64,11.08,Low,106.2,21340.38,77.94,10.52,-389.19,-74.49,1,-30.36,-1777.44,1540.66,-244.15,-2177.46,6770.76,-39.5,-1489.64,UK,252.84,47.9,-262.21,104.41,-26.64,-1015.51,16,-921.12,-1111.14,-28274.25,170.96,622.28,38.2,-2091.1,-374.88,302.9
-318.02,45.54,24.57,18.25,Very low,-9.73,18545.9,231.04,0.22,-361.89,-79.92,3,-23.13,-2982.48,1734.38,-287.17,7833.78,14703.84,-41.9,-836.34,USA,162.81,44.66,-274.47,99.52,-24.02,-4716.79,8,-2580,-920.17,-35990.46,200.28,497.7,35.1,-2375.1,-205.41,45
-228.84,49.92,2.46,13.3,High,74.41,18468.76,135.96,0.02,-539.85,-82.59,5,-18.3,-4199.55,3552.18,-261.1,-11276.97,4522.65,-39.2,-1903,Rest,151.17,54.92,56.41,84.25,-34.5,-1644.48,18,-1447.59,-1437.36,-27313.17,152.52,512.58,35.08,-2557.54,-336.39,-156.16
-274.46,53.25,2.79,-8.78,Very low,-63.5,21524.5,151.14,1.02,-207.09,-99.93,4,-23.04,-1405.38,1873.26,-268.45,6271.08,-6399.3,-43.18,-1080.09,UK,116.01,48.36,-355.22,114.97,-33.38,-3155.36,14,606.78,-1165.33,-31412.1,121.54,326.19,28.04,-3286.98,-174.48,-1458.6
-289.72,39.06,10.2,41.03,Very low,0.49,26229,226.32,63.48,-299.4,-59.46,4,-13.38,-1027.05,2144.14,-188.12,1083.18,18370.11,-36.22,-920.45,USA,118.17,49.86,232.88,116.55,-24.42,-1884.23,10,-2114.22,-695,-32338.35,243.64,537.66,47.54,-1962.3,-309.96,670.53
-225.34,54.18,1.23,25.79,Medium,20.46,17660.26,223.46,5.58,-342.51,-74.28,3,-30.93,-2405.94,4105.64,-244.39,-3785.04,14626.74,-40.16,-1794.66,USA,19.83,48.86,-380.44,109.75,-26.48,-274.9,4,-1143.6,-923.74,-45053.82,145.72,764.08,42.8,-1381.74,-145.98,1287.18
-271.56,49.95,11.4,13.79,Very low,49.64,10089.06,140.38,4.72,-249.15,-77.94,2,-20.19,-1708.41,2134.58,-241.94,14882.55,881.37,-46.44,-859.92,USA,113.34,45.06,388.59,105.41,-23.28,-310.39,4,-102.51,-754.71,-36939.12,79.05,218.99,40.04,-1796.24,-384.75,595.52
-206.76,42.27,13.5,33.13,High,32.82,16242.78,221.24,0.46,-686.1,-76.2,5,-34.02,-2711.97,2780.26,-280.35,16823.37,-3066.81,-47.16,-1650.34,Rest,97.14,28.78,-466.98,109.49,-25.94,-1503.7,14,-1459.65,-990.6,-50249.22,153.65,427.87,51.58,-2061.02,-238.35,38.3
-235.06,41.94,19.89,-38.05,Low,12.99,17203.98,177.8,0,-325.11,-71.4,6,-11.37,-2018.58,2317.84,-346.55,2018.01,5621.25,-39.18,-788.56,Europe,-100.89,35.2,-325.58,117.8,-28.84,2893.33,6,-618.69,-873.58,-36890.07,119.64,850.24,44.18,-2648.52,-122.64,-426.96
-227.36,48.87,34.32,37.15,Very low,29.01,9725.9,118.94,0.44,-171.87,-85.98,3,-8.13,116.04,1110.74,-231.87,-4580.58,8418.33,-44.5,-1018.51,USA,338.94,34.88,484.06,84.6,-25.58,5447.1,8,-981.63,-884.4,-17510.55,34.32,-169.57,55.64,-1636.54,-313.53,-3.4
-193.36,42.3,17.25,-11.82,Low,-36.6,9647.08,57.02,0.04,-234.81,-67.95,3,-25.95,-95.4,2671.7,-210.72,401.07,28067.37,-50.22,-1311.69,Rest,116.34,45.84,-900.93,120.39,-36.7,1073.77,12,-932.19,-859.98,-30201.78,144.15,737.01,32.08,-1650.7,-306.12,-149.01
-217.94,42.87,1.8,40.51,Medium,53.62,9600.98,179.8,30.6,-378.81,-73.44,4,-22.11,-2324.37,1599.84,-226.98,20710.74,-5549.25,-42.72,-1128.16,Europe,-326.52,35.28,-404.76,175.11,-20.14,-1087.21,6,-1019.4,-750.09,-37430.55,126.76,379.28,45.66,-827.9,-216.3,2775.93
-338.36,48.06,10.08,2.39,Very high,24.46,-9609.8,127.48,87.04,-292.14,-62.37,4,-41.04,-690.21,1852,-177.07,-8783.97,17808.18,-42.76,-1378.98,Europe,290.43,44.58,-395.3,90.07,-1.5,-7988.34,8,-1513.95,-1033.33,-32126.82,148.44,-73.37,38.18,-3074.94,-218.85,826.39
-313.26,44.22,4.05,29.65,Very high,67.42,17386.82,199.08,0.28,-345.33,-97.92,2,-24.66,-1674.45,2145.08,-180.11,-458.91,3010.53,-40.38,-1273.83,Europe,123.93,46.32,144.35,142.59,-18.96,-346.86,4,-1047,-1474.5,-19750.05,140.33,866.13,57.58,-1603.64,-208.98,2198.25
-193.26,53.07,12.42,25.27,Low,38.74,15289.02,228.28,0.18,-341.7,-77.76,8,-29.1,-2219.13,2523.2,-139.04,9192.12,377.82,-56.28,-1115.65,USA,58.8,48.16,237.75,112.61,-23.16,-925,12,-1473.93,-1532.68,-32767.74,173.03,-566.53,36.94,-2347.8,-328.92,-306.62
-259.46,40.56,1.59,20.77,Very low,-19.97,13311.5,215.34,0.64,157.44,-79.59,3,-27.96,-5241.84,728.36,-220.84,8073.81,13148.67,-35.54,-1275,Rest,106.56,37.7,273.79,121.7,-36,-5037.62,14,-977.46,-1803.96,-37100.37,141.7,122.08,38.34,-2615.72,-323.13,22.12
-296.22,45.63,12.66,-7.89,Very high,-3.85,6102.52,157.8,3.46,-414.75,-71.85,5,-26.55,-2337.78,2193.1,-244.39,-3519.48,13120.5,-43.36,-1824.34,UK,141.42,55.66,333.91,114.06,-20.42,-1489.43,16,-3008.49,-1046.36,-45435.36,139.58,357.48,32.2,-1952.34,-354.54,-148.76
-257.12,69.45,4.02,4.23,Very low,45.62,25791.16,102.08,7.78,-392.25,-80.61,5,-21.09,-1084.23,3733.82,-217.78,-5119.29,8432.37,-42.32,-1482.98,Rest,106.56,47.7,260.21,192.16,-24.7,-2253.45,10,-1483.47,-1003.06,-40921.47,84.71,425.21,28.32,-2022.88,-219.87,56.7
-322.38,45.51,4.92,-22.8,Low,54.7,-1391.4,177.34,3.5,-302.37,-73.32,3,-23.85,-2621.52,1405.38,-169,10336.5,16322.85,-43.04,-1334,Rest,75.3,28.32,-680.54,98.14,-15.24,-6565.38,12,-2069.64,-1283.89,-33847.26,139.88,442.38,60.16,-2140.36,-299.55,478.61
-190.64,40.11,6.75,19.58,Very low,63.07,27646.42,211.48,0.1,-330.06,-73.44,5,-24.39,-3519.57,2033.46,-228.1,5970.84,-7891.53,-35.6,-1039.03,Europe,148.47,39.24,65.44,115.99,-25.42,-4408.89,8,-1467.78,-1268.33,-31883.52,166.47,-168.93,38.6,-1785.94,-314.43,551.92
-219.08,38.25,13.26,5.32,Low,6.09,2614.44,141.62,7.2,-271.77,-78.42,1,-23.34,-1714.62,3710.54,-283.8,6534.33,5552.22,-39.3,-1378.15,Rest,102.93,50.48,-485.17,122.95,-35.32,-5324.78,6,344.16,-1133.07,-36114.24,158.84,-64.21,24.54,-3395.62,-427.17,935.18
-324.34,50.16,10.14,-20.14,Low,27.3,14953.1,188.9,0.6,-382.59,-81.42,3,-14.46,-1373.16,3099.78,-236.82,-8600.37,2523.75,-35.4,-825.98,UK,-76.08,47.26,-873,97.08,-25.56,-8512.79,2,-2121.39,-995.07,-37050.93,164.5,875.32,41.88,-1968.56,-265.59,2440.17
-195.9,55.47,13.02,15.43,Medium,91.67,6660.8,178.48,298.12,-298.77,-99.69,4,-2.37,-3084.81,2533.4,-211.1,2256.6,11064.09,-40.26,-1494.65,Europe,-135.57,36.36,156.84,107.25,-8.9,-7636.83,8,-299.52,-844.5,-53380.86,150.71,912.77,30.52,-1270.44,-258.09,2422.52
-172.72,46.05,11.88,47.04,Low,35.19,18251.74,180.08,1,-271.68,-73.08,3,-27.93,-2924.88,1820.28,-291.83,318.93,-12703.44,-38.92,-1046.32,Europe,1.44,46.2,-267.82,103.17,-23.44,-3519.48,6,-1262.1,-1107.65,-39466.68,94.55,296.18,35.32,-2706.86,-222.54,583.04
-153.76,33.75,13.11,-6.18,Very low,62.8,14520.92,266.98,11.12,-422.94,-78.9,4,-31.2,-2120.52,2963.84,-211.49,-3094.41,-5320.56,-37.3,-896.52,USA,123.96,47.02,-324.35,131.01,-26.14,-5093.3,8,-1438.53,-965.03,-37814.34,84.06,426.96,39.36,-1899.88,-215.46,504.61
-186.64,54.39,3.78,28.34,Low,44.44,15931.4,157.06,78.24,-461.01,-59.85,5,-31.71,-2303.73,2260.98,-233.2,11963.61,-2866.98,-48,-1150.86,Europe,-74.04,45.88,-155.33,124.56,-30.22,-4055.3,10,29.16,-1191.86,-27364.77,103.77,735.15,38.68,-1185.56,-141.96,1233.02
